495	none	service	If you are a carnivore, come hungry and you will leave more satisfied than you have ever been.
3436	none	service	The menu is limited but almost all of the dishes are excellent.
3273	none	service	Not too crazy about their sake martini.
1215	none	service	Great bagels, spreads and a good place to hang out in.
183	conflict	service	The service varys from day to day- sometimes they're very nice, and sometimes not.
2511	none	service	whoever the jazz duo was, they were on POINT.
282	positive	service	One thing I liked about this place is that I never felt rushed or pressured to give up my table ot incoming guests.
1562	none	service	This place is a great bargain.
1712	none	service	We happened upon this place purely by accident and were pleased with the results.
3249	none	service	Unfortunately, the food is outstanding, but everything else about this restaurant is the pits.
2052	none	service	Deff recimmend Bukhara they also have opened two new locations guess ill try them out.
3207	none	service	We always have a delicious meal and always leave feeling satisfied.
672	none	service	Dip the ingredients in with your chopsticks, swirl them around, and eat.
2972	none	service	First went here to enjoy their garden terrace.
1903	none	service	My husbands was perfect, my was well done and dry.
2549	positive	service	Everyone I have spoken too there is super friendly, helpful, and willing to the extra mile for a customer.
1755	none	service	The pizza was pretty good and huge.
2890	none	service	Sapphire is the only Indian restaurant I go to when I'm in NYC.
2277	none	service	The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei.
2308	none	service	I heartily recommend.
51	none	service	Heartland Brewery is by far one of the best places in NYC to make new friends and catch up with old ones.
3680	none	service	I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.
3155	positive	service	They are often crowded on the weekends but they are efficient and accurate with their service.
1688	none	service	All my co-workers were amazed at how small the dish was.
598	positive	service	The atmosphere is unheralded, the service impecible, and the food magnificant.
2926	none	service	We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.
3083	positive	service	The wait staff is friendly, and the food has gotten better and better!
1388	none	service	This place, which is only a few months old, is perhaps Queens' biggest secret!
2977	none	service	It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.
1574	none	service	This place is so much fun.
498	none	service	I was glad I did.
2604	none	service	Right off the L in Brooklyn this is a nice cozy place with good pizza.
473	negative	service	I've never been treated so rudely.
380	none	service	I'll be back soon.
2960	none	service	Le Pere Pinard has a $15 pre-theater menu that is outstanding.
322	none	service	Went inside and I started to get excited.
1383	negative	service	I also ordered for delivery and the restaurant forgot half the order.
892	negative	service	Our server checked on us maybe twice during the entire meal.
2296	none	service	However, it is jus too good to not praise it.
868	none	service	We have been to Montparnasse many times and return often for good reason.
2936	none	service	The strong scents coming from the left and right of me negatively affected my taste buds.
3423	none	service	We had the lobster sandwich and it was FANTASTIC.
154	none	service	It's somewhere you can eat and be happy.
591	none	service	If you wrote a bad review, it's because you don't understand what Rao's is all about.
1197	negative	service	Had we been stalling I could understand where they were coming from, but we had been there less than an hour and they hadn't even brought us a check yet!
2061	none	service	but overall i give it a 10
2274	none	service	Though the Spider Roll may look like a challenge to eat, with soft shell crab hanging out of the roll, it is well worth the price you pay for them.
2804	none	service	Deep Fried Skewers are good and still rare to find in NYC.
194	negative	service	I have tried to make reservations, but both times, the hostess didn't have my name.
148	none	service	I also recommend the rice dishes or the different varieties of congee (rice porridge).
2747	none	service	Their tuna tartar appetizer is to die for.
2845	none	service	This was one of the BEST restaurants I've ever been to.
187	none	service	This restaurant used to be pretty decent.
856	none	service	An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.
2033	none	service	If you love wine and cheese and delicious french fare, you'll love Artisanal!
1402	none	service	I love Indian food and consider myself to be quite an expert on it.
439	none	service	Some baby pizzas get their wish.
3360	none	service	Plenty of choices to make your own creation.
2949	none	service	It was tiny and I felt like I was eating in someone's living room.
570	none	service	I was there on sat.
2053	negative	service	Overall A oh ya even though there is waiting it is deff worth it
3316	none	service	The lava cake dessert was incredible and I recommend it.
433	none	service	VT is what baby pizzas hope to be when they grow up.
738	negative	service	From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.
1549	none	service	Lahore is a great place to duck into late-night when you need some really tasty food on the cheap -- you'll likely have trouble finishing the amount of food you get for FOUR DOLLARS.
1798	none	service	The last time I went we were seated at a table in a corridor next to the kitchen.
2941	none	service	good selection of wines ranging from affordable to high end.
362	none	service	Nice restaurant overall, with classic upscale Italian decor.
2921	none	service	Not impressed with the food.
1909	none	service	The entire dining experience was wonderful!
1878	none	service	The wine selection (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.
858	positive	service	Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.
3376	none	service	Order the panang duck, it's fantastic.
173	none	service	Food is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders.
1836	conflict	service	Other than the crappy service from two individuals, it's great.
1703	none	service	What more can you ask for?
3564	none	service	Wondering who had the best deals we noticed a line had formed to wait for this one particular establishment.
1404	none	service	They have authentic Indian at amazin prices.
645	positive	service	You are treated just like royality.
3288	none	service	There's nice and quiet, small but enough for 6 (or more).
1819	none	service	Ambiance- relaxed and stylish.
1144	none	service	I've never felt more unwelcome than last month at Jimmy's Bronx Cafe.
2639	none	service	Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.
1474	none	service	Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.
1553	none	service	Looking from the outside in, one would hesitate to enter this hole in the wall (really, that's what it is).
2059	none	service	and yes Dal Bukhara is so dam good and so are all the kababs.
926	none	service	I look forward to eating here again
2385	none	service	I've been coming here as a child and always come back for the taste.
2498	none	service	Tuk Tuk is one of those comfortable neighborhood joints where you know you will always have a good meal at a fair price.
2469	none	service	A glass of Leaping Lizard, a glass of prosecco, and the mussels had everything happy.
567	none	service	Food was average and creme brulee was awful - the sugar was charred, not caramelized and smelled of kerosene.
3517	positive	service	The food always tastes fresh and served promptly.
2069	none	service	I know because I live nearby.
1599	none	service	The pizza here is delicious.
2860	none	service	My entire family was horrified.
1092	none	service	On a monthly basis my friends and I get together and have a girls night out.
2548	positive	service	Pizza and garlic knots are great as well, I order from them quite often and the delivery is always super quick!
759	none	service	For great chinese food nearby, you have Wu Liang Ye and Grand Sichuan just a block away.
3175	neutral	service	But who says Murray's is anything about service.
2209	none	service	This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.
2717	none	service	I have NEVER been disappointed in the Red Eye.
1352	none	service	Hats off to the chef.
1543	none	service	This should have been done in a back room - away from customers.
3537	negative	service	Service could be improved but overall this is a place that understands the importance of little things (the heavy, black, antique-seeming teapot, for one) in the restaurant experience.
3213	none	service	Glad you have the luxury to throw out paying customers.
1743	none	service	The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.
1321	none	service	Its an excellent place to relax and the food is one of the best in the city of New York.
2907	positive	service	service is friendly, and never had a problem walking in and getting a table.
1890	none	service	The atmosphere was crowded but it was a great bistro-type vibe.
2675	none	service	Check it out
2588	negative	service	First off, the waitress was completely unattentive the 2 times we saw her(odd in a restaurant with 6 tables) and got our order wrong.
2234	none	service	Don't go.
3130	none	service	The food was bland oily.
3285	none	service	But they do.
709	none	service	What is even better, is that the prices are very affordable as well, and the food is really good.
1198	none	service	The fish is fresh but the variety of fish is nothing out of ordinary.
2380	none	service	Look I dont know if the people who wrote the reviews have ever been to a decent place (PLEASE TRY SOMEOTHER PLACES).
2250	none	service	Suan has challenged this loyalty.
2302	none	service	Our favorite meal is a pesto pizza, the house salad, and a good bottle of wine.
1110	positive	service	And Kruno, the beverage manager is the best bartender I have yet to come across.
973	none	service	Ambiance and music funky, which I enjoy.
2132	positive	service	The food, drinks and service are clearly among the best in the city.
231	none	service	I went there in late afternoon for some bite size food and refleshment with my date.
1184	none	service	It's a really great deal, considering we got full off of four dollars.
250	positive	service	I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.
227	none	service	Went with mommy (the only person who could afford taking me here).
3653	none	service	My friends and I were on vacation in NY and was referred to Chance by a friend.
2988	negative	service	Last time I went here, the waitress didn't come back after taking our order.
3092	none	service	Try the tandoori salmon!
1166	none	service	I am completely hooked on this place, it is ridiculous.
3686	none	service	Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.
1922	positive	service	Granted the space is smaller than most, it is the best service you will find in even the largest of restaurants.
2978	none	service	Have recommended the place to friends, always gets good response.
2139	none	service	We will return many times for this oasis in mid-town.
2454	none	service	I love the atmorphere @ peep!
1881	none	service	Enjoy!
633	none	service	We weren't!
268	none	service	This is one of my favorite restaurants and it is not to be missed.
3613	none	service	(La Rosa is connected by a swinging door to the Mexican restaurant Pacifico).
1531	none	service	It could have been handled better.
603	positive	service	The service was attentive and her suggestions of menu items was right on the mark.
678	none	service	The other night we had the $30 three course meal and everything was delicious - if I could of licked the plate clean I would of.
2690	none	service	Please be aware that it's CASH or AMEX only!
1830	none	service	Even after getting pushed out by the no-class Famous Ray's, Sal has risen again to carry on his father's uncle's legacies with a smile, true love for his community, and let's not forget the Outstanding Pizza!
1408	none	service	It's a rather cramped and busy restaurant and it closes early.
2521	negative	service	The environment is romantic, but the food is horrible, the service is pathetic, and gabriella lies about everything she could.
1918	none	service	We had crawfish boiled and despite making a mess, it was a ton of fun and quite tasty as well.
2930	none	service	I had very high expectations for this place and made a reservation a couple of months in advance for a special occasion.
2166	none	service	They were served warm and had a soft fluffy interior.
887	none	service	What came to our table was burned beyond recognition and stringy.
2448	none	service	I had the Pad Thai and the noodles were sticky.
3244	none	service	So I've never actually been to M proper, but I've had it delivered a few times.
1478	none	service	Among all of the new 5th avenue restaurants, this offers by far one of the best values for your money.
1413	none	service	Frankly, when you compare what you can have here for lunch, versus McDs or so many other sandwich shops in the city, there is no comparison.
3129	negative	service	The hostess is rude to the point of being offensive.
2271	negative	service	If you're craving for Haru's great food, especially the House Roll, but can't stand the wait building outisde, head across the street to their Sake Bar!
1554	none	service	A narrow corridor leads to a tiny space where there are three tiny white tiled counters, a great deal of mess (stacks of bottles, cans) and a small counter holding 12-14 entrees.
2306	none	service	The food is great.
1975	none	service	Succulent steaks cooked precisely to your desired 'doneness' accompanied by salads and sides that don't look like leafy road kill.
3699	none	service	Lunch came with pickels and slaw, no extra charge.
2875	none	service	Decent wine at reasonable prices.
2303	positive	service	All conveniently delivered right to the door.
2513	none	service	even the wine by the glass was good.
458	none	service	Nice Family owned traditional restaurant.
809	none	service	would have rather tried terrace in the sky or water club for that price
141	none	service	This dish is my favorite and I always get it when I go there and never get tired of it.
3655	none	service	I also ordered the Change Mojito, which was out of this world.
2098	neutral	service	Okay service.
1624	positive	service	The only thing more wonderful than the food (which is exceptional) is the service.
1928	none	service	We were very pleasantly surprised.
2377	none	service	The food was just awful, ATROCIOUS actually.
3209	none	service	I will never visit this restaurant again.
338	none	service	The soup for the udon was soy sauce and water.
1630	none	service	The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.
1907	positive	service	The waitress suggested glasses of wine that went very well with the food.
1557	none	service	(or sister, in my case!).
3408	none	service	I've eaten at many different Indian restaurants.
1535	negative	service	They might be all business at the counter when you give your order, but their food says I love you.
3202	none	service	We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.
449	none	service	Try their plain pizza with fresh garlic or eggplant.
1449	none	service	Don't go there!
927	conflict	service	Ok, so the servers wander around a little clueless, but there's more than enough servers for the crowd they get -- it's fine, you just have to make a small effort to get their attention.
585	none	service	Good luck getting a table.
1927	none	service	We picked it randomly, without a recommendation from someone who has been there, so we weren't sure what to expect.
1367	none	service	Don't look down your nose at me like that...
701	none	service	Planet Thai is great!
345	negative	service	The service is awful.
293	none	service	Just don't do it.
1720	none	service	Just ignore the trendy wannabes.
1494	none	service	The takeout menu says to keep an eye out for an expanded menu offering more italian dishes, I can't wait!
1085	none	service	Trust me, it will be great, and all of it will be devoured in no time.
2636	none	service	My girlfiends and I ate at O.G. again last night.
1179	none	service	I wish they had one near my office- I would go everyday.
1976	none	service	Finally!
1315	none	service	Amma has the worst value for money I have experienced in NYC over the past 2 years.
3194	none	service	I am not the most experienced person when it comes to Thai food, but my friend who took me there is.
688	none	service	I think this would be a pretty good spot if it were not so overpriced and overrated.
2393	positive	service	Regardless of whether there are two people or two hundred people ahead of you the hostess will take your name and tell you Five minutes.
1278	none	service	The pizza is good though.
2201	none	service	bottles of wine are cheap and good.
624	none	service	You will not be disapointed at all.
3252	none	service	Walk-ins are risky too.
620	none	service	The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.
3541	negative	service	They didn't give us the dinner special until we asked for it.
865	none	service	You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.
375	none	service	word of advice, save room for pasta dishes and never leave until you've had the tiramisu.
2126	positive	service	Very good service and very good prices.
2078	none	service	I recently went to this restaurant with some co-workers for lunch and had an amazing time.
846	positive	service	The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.
2158	none	service	Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.
1578	none	service	Our food was great too!
1282	none	service	Open late (well as late as I ever got there and I'm a night person)
1319	negative	service	The most annoying thing, though, is the fact that the servers seem to be trained to drive revenue.
1175	none	service	Get your food to go, find a bench, and kick back with a plate of dumplings.
1115	none	service	Please try the Filet Mignon, its just the most tender piece ever.
3396	none	service	Everything we had was pretty good, but we have only been there once.
34	none	service	We were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.
798	none	service	Something about them being busy with holiday party's.
395	none	service	The sake menu should not be overlooked!
1838	none	service	I would highly recommend.
176	none	service	This place is great.
3102	none	service	the drinks are amazing and half off till 8pm.
984	none	service	i've been back to nha trang literally a hundred times for the beef cubes - they're that good.
2138	none	service	With so many poor experiences to be had in the theater district, is truly an excellent find!
1472	none	service	This has got to be one of the most overrated restaurants in Brooklyn.
1969	positive	service	The service, wine selection, ambiance are all outstanding and deserve recognition.
1674	none	service	Went there last night for 2 year anniversery, and wasn't all that impressed.
1330	negative	service	It was rather pathetic that it took them over an hour to seat us.
763	conflict	service	We were seated promptly as we had reservations, however after that the service was slow.
332	none	service	At first I was slightly skeptical because it was a sushi restaurant in the middle of NYC.
754	positive	service	It's really also the service, is good and the waiters are friendly.
2248	none	service	Suan was a recommendation that I am glad we heeded.
691	none	service	The food was pretty good, but a little flavorless and the portions very small, including dessert.
3363	none	service	We visit at least once a month.
999	none	service	It is set far from the small street it's on, and there is no traffic noise.
2503	none	service	Also, the place is popular with families, so if you're bothered by children running loose like wild animals, come later at night to avoid them.
1310	none	service	I'll keep this short.
940	none	service	I felt as though I were eating in Paris.
247	none	service	Lived in Shanghai most of my life and thought the food was comparable to the flagship Green Bo restaurant there.
2823	positive	service	I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.
3628	none	service	However, it's not worth a special trip.
349	none	service	Nice value.
987	none	service	Gigino's in Wagner Park is so enjoyable.
1611	positive	service	And it was quick which is very important.
2649	none	service	This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.
2396	none	service	All the NYU students love this place so it makes for a fun young atmosphere.
139	none	service	The food here does a great service to the name (Cantonese that is...).
841	none	service	But, nothing stands out about the cooking.
3477	none	service	Joya used to be a cool spot with decent food and a colorful - if not relaxed - atmosphere.
442	none	service	If that's a problem, go to McDonald's and destroy your insides.
90	none	service	The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality).
298	none	service	I've been here 3 times for lunch and it is one of my favorites in the city.
1104	none	service	I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.
2563	none	service	I work near-by, and they have the BEST oatmeal in the neighborhood- not a packaged or quick-cooked item.
1280	none	service	Always busy but fast moving.
2790	none	service	Too bad the food wasn't of the same heritage.
323	negative	service	The menu looked good, except for offering the Chilean Sea Bass, but the server does not offer up the specials that were written on the board outside.
24	none	service	Sexy.
1891	none	service	The food was really good, I had the onion soup and it was one of the best ever.
2417	none	service	I will have to say, this Bengali Fast Food joint is clearly my favorite.
2980	none	service	I'm not picky - but it was actually gross.
3451	none	service	overall, a solid restaurant and at less than $40pp (including wine), a solid deal as well.
1551	positive	service	Since it literally is a complete hole in the wall, it's a bit intimidating at first, but you get over that very quickly as soon as the friendly staff welcomes you - don't hesitate to ask for help with what to get.
3146	none	service	Based on the reviews for dinner, this is a place I would reconsider revisiting for that, but definitely not for Dim Sum again.
1785	none	service	It costs $2 extra to turn a regular roll into an inside-out roll, but the roll more than triples in size, and that's not just from the rice.
1492	none	service	Even with John's and Joe's around the corner, this place will make a name for itself.
406	none	service	It melted in my little mouth and the perfect consistency-not too fishy, creamy, and slightly buttery.
3650	negative	service	When he finally did, he was unable to make a gin and tonic -- couldn't find tonic.
2985	none	service	My girlfriend convinced me to go in the other night for a quick bite.
2084	none	service	The dim sum is ok but doesn't taste that fresh, and the little dishes don't look steamy hot as they should (also note lack of Chinese here).
2536	none	service	despite the untasteful previous review...
1820	none	service	Don't judge this place prima facie, you have to try it to believe it, a home away from home for the literate heart.
1826	none	service	Sure, everyone's got their favorite, but to know Sal, is to know New York.
96	none	service	I think that it is absolutely brilliant and well runned business operation.
3584	none	service	Also they were $15 each!
3193	conflict	service	The service is ok, some of the people didn't get what they asked for.
93	none	service	My friends spoke so much about it for months, I finally made the time to come down ear and dine in.
2212	none	service	If you want good authentic Thai this place is not the place to go.
3426	none	service	I recommend getting a reservation even though we saw people seated without one.
1138	none	service	The only thing I moderately enjoyed was their Grilled Chicken special with Edamame Puree.
1461	none	service	This is as good as neighborhood restaurants come.
128	none	service	If you want some roast duck, pork or chicken on rice with ginger, try them out!
1008	none	service	You order from a menu, so you leave feeling like you missed the full experience.
241	none	service	One of the more authentic Shanghainese restaurants in the US definitely the best in Manhattan Chinatown.
1581	none	service	We will go back every time we are in the City.
1815	none	service	we love th pink pony.
1746	none	service	So eat fast and order a lot.
2124	positive	service	Staff is very accomodating.
2919	none	service	I have to agree with the previous reviewer.
2360	none	service	--Eat Club is a roving group of NYC gluttons
3082	none	service	If you were there when it first opened, give this restaurant a second chance.
1950	none	service	I went to Del Frisco's Friday night with my boyfriend for an 8:00 reservation.
2803	none	service	If you like Sakagura but you feel it's too much, you'd better try Yokocho.
1133	none	service	yourself a favor and have dinner here and see if you dont agree with me.
3204	none	service	Definitely a great spot for a nice occasion or date.
1728	none	service	You can't go wrong with this place.
2801	none	service	Very popular style Izakaya (Sake and small portion of sake-friendly dishes ).
2140	positive	service	Hurley's is like Cheers where everyone knows your name and they are ACTUALLY glad you came.
2447	none	service	Not pretentious and very economical.
224	positive	service	The food was terrific and the service classy, attentive, without being overbearing.
2434	none	service	This is an amazing place to try some roti rolls.
459	none	service	Fresh ingredients and everything is made to order.
3042	positive	service	We have never had any problems with charging the meal or the tip, and the food was delivered quickly, but we live only a few minutes walk from them.
152	positive	service	Quick and friendly service.
3062	none	service	Authentic bistro!
2426	none	service	They are tasty, but I suggest only eating one with meat because they tend not to mesh that well with the average American digestive system.
225	none	service	Somewhat pricey but what the heck.
2424	none	service	It's true, this place is not cheap.
494	none	service	Try the hot dogs too, they're snappy and delicious.
1033	positive	service	Delivery is fast too.
496	none	service	Being from the south, there aren't any good delis in my area and while watching Foods across America on PBS I found out about Katz's Deli.
2486	none	service	The noise level was unbearable, conversation impossible.
2307	none	service	Personal pans are the perfect size for those hungry nights.
1646	none	service	Highly recommended is the Spicy Fried Clam Rolls and Spider Rolls.
3255	none	service	One of the earlier people commenting on the restaurant did not get the that some experimenting is going on with the menu in a positive way.
2229	none	service	It's convenient.
2615	none	service	Thanks Bloom's for a lovely trip.
318	none	service	The atmosphere is great if your looking for a laid back scene and an inexpensive way to spend a weekend afternoon.
895	none	service	Oh right, I should probably say something nice.
198	none	service	Odd for Ave B, not just odd, The place attracts an eclectic crowd to say the least.
2864	none	service	When we stumbled on Leon, we thought that we had found quite the gem BUT, we were certainly wrong.
1269	none	service	Instead of wasting your time here: SUPPORT RESTAURANTS THAT CARE ABOUT FOOD.
95	none	service	this is can became on e of the NY Italian Food fare institutions.
2062	none	service	just got back from lunch at Tamarind and it was excellent.
3557	none	service	head and shoulders above its neighboors on east 6 st, taj mahal is also very comparable, in food quality, to the much overpraised (and underdeserving) baluchi's.
38	negative	service	The man that was hosting promised to save a table for our party of 7, then sat a party of 2 at the very table he was saving (mean while there were boths open all around).
1957	none	service	Try the cheesecake!
1542	negative	service	As we were sitting eating the subpar food the manager proceeded to berate a couple of his employees for putting out the wrong containers for condiments and explained to them how expensive these containers were.
55	none	service	David, Daytona Beach, FL
168	none	service	Perhaps.
2328	positive	service	Great Indian food and the service is incredible.
3644	none	service	Go here.
1214	none	service	If you are in the area try The Bagel Shoppe on 74th street which is 3 blocks away on 2nd Ave.
1825	none	service	Rosario's is without a doubt one of the greatest pizzerias in existence.
504	none	service	Decor is nice and minimalist, food simple yet very well presented and cooked, and the wine list matches the food very well.
1853	none	service	I had the salmon dish and while it was fine, for the price paid, I expected it to have some type of flavor.
1538	none	service	We ordered a tuna melt - it came with out cheese which just made it a tuna sandwich.
2482	none	service	Especially liked chicken tikka and the naan, and the dals.
791	negative	service	The waiters were not attentive except that the bill turned up on the table before we were finished.
998	none	service	The restaurant looks out over beautiful green lawns to the Hudson River and the Statue of Liberty.
2872	conflict	service	My wife and I always enjoy the young, not always well trained but nevertheless friendly, staff, all of whom have a story.
3281	none	service	We generally like good restaurants and eat out often but Kai was way to expensive for what we got.
2213	none	service	What a great place.
2607	none	service	The sangria was pretty tasty and good on a hot muggy day.
1272	none	service	Don't eat here unless you're starving for thai food and you work next door.
3369	none	service	This tiny Williamsburg spot is always pleasantly surprising.
3578	negative	service	For the people who want great food plus great service, Roxy is a place to AVOID!
572	none	service	I had the best ravioli ever.
2500	none	service	While the menu isn't especially groundbreaking, everything I've tried so far has been well-executed and tasty.
45	positive	service	Ive been here a bunch of times now and the service is always outstanding.
2445	none	service	The bill is approximately $25 for 2 at lunch without drinks.
3217	none	service	Quite frankly, this is some of the worst sushi I have ever tried.
1188	neutral	service	The food is great, service is ok.
1973	none	service	The overall price tag was very very expensive, something I did expect.
1334	none	service	By the time we were done, it was past 1:00am.
2392	none	service	Spice is great Thai food, love the inexpensive appetizers.
1791	none	service	Read all the other review, they'll confirm it.
1044	negative	service	Even after they overcharged me the last time I was there.
925	positive	service	The service was attentive.
1828	none	service	He not only makes his own homemade mozzarella, but every pie is ultra fresh.
2363	none	service	Fish was overdone.
327	none	service	Great idea and base for restaurant, but work on the details, people who think this was good need to go back to the shore towns and rethink what it should have tasted like.
