1404	positive	price	They have authentic Indian at amazin prices.
645	none	price	You are treated just like royality.
3288	none	price	There's nice and quiet, small but enough for 6 (or more).
1819	none	price	Ambiance- relaxed and stylish.
1144	none	price	I've never felt more unwelcome than last month at Jimmy's Bronx Cafe.
2639	none	price	Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.
1474	none	price	Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.
1553	none	price	Looking from the outside in, one would hesitate to enter this hole in the wall (really, that's what it is).
2059	none	price	and yes Dal Bukhara is so dam good and so are all the kababs.
926	none	price	I look forward to eating here again
2385	none	price	I've been coming here as a child and always come back for the taste.
2498	positive	price	Tuk Tuk is one of those comfortable neighborhood joints where you know you will always have a good meal at a fair price.
2469	none	price	A glass of Leaping Lizard, a glass of prosecco, and the mussels had everything happy.
567	none	price	Food was average and creme brulee was awful - the sugar was charred, not caramelized and smelled of kerosene.
3517	none	price	The food always tastes fresh and served promptly.
2069	none	price	I know because I live nearby.
1599	none	price	The pizza here is delicious.
2860	none	price	My entire family was horrified.
1092	none	price	On a monthly basis my friends and I get together and have a girls night out.
2548	none	price	Pizza and garlic knots are great as well, I order from them quite often and the delivery is always super quick!
759	none	price	For great chinese food nearby, you have Wu Liang Ye and Grand Sichuan just a block away.
3175	none	price	But who says Murray's is anything about service.
2209	none	price	This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.
2717	none	price	I have NEVER been disappointed in the Red Eye.
1352	none	price	Hats off to the chef.
1543	none	price	This should have been done in a back room - away from customers.
3537	none	price	Service could be improved but overall this is a place that understands the importance of little things (the heavy, black, antique-seeming teapot, for one) in the restaurant experience.
3213	none	price	Glad you have the luxury to throw out paying customers.
1743	none	price	The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.
1321	none	price	Its an excellent place to relax and the food is one of the best in the city of New York.
2907	none	price	service is friendly, and never had a problem walking in and getting a table.
1890	none	price	The atmosphere was crowded but it was a great bistro-type vibe.
2675	none	price	Check it out
2588	none	price	First off, the waitress was completely unattentive the 2 times we saw her(odd in a restaurant with 6 tables) and got our order wrong.
2234	none	price	Don't go.
3130	none	price	The food was bland oily.
3285	none	price	But they do.
709	positive	price	What is even better, is that the prices are very affordable as well, and the food is really good.
1198	none	price	The fish is fresh but the variety of fish is nothing out of ordinary.
2380	none	price	Look I dont know if the people who wrote the reviews have ever been to a decent place (PLEASE TRY SOMEOTHER PLACES).
2250	none	price	Suan has challenged this loyalty.
2302	none	price	Our favorite meal is a pesto pizza, the house salad, and a good bottle of wine.
1110	none	price	And Kruno, the beverage manager is the best bartender I have yet to come across.
973	none	price	Ambiance and music funky, which I enjoy.
2132	none	price	The food, drinks and service are clearly among the best in the city.
231	none	price	I went there in late afternoon for some bite size food and refleshment with my date.
1184	positive	price	It's a really great deal, considering we got full off of four dollars.
250	none	price	I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.
227	none	price	Went with mommy (the only person who could afford taking me here).
3653	none	price	My friends and I were on vacation in NY and was referred to Chance by a friend.
2988	none	price	Last time I went here, the waitress didn't come back after taking our order.
3092	none	price	Try the tandoori salmon!
1166	none	price	I am completely hooked on this place, it is ridiculous.
3686	none	price	Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.
1922	none	price	Granted the space is smaller than most, it is the best service you will find in even the largest of restaurants.
2978	none	price	Have recommended the place to friends, always gets good response.
2139	none	price	We will return many times for this oasis in mid-town.
2454	none	price	I love the atmorphere @ peep!
1881	none	price	Enjoy!
633	none	price	We weren't!
268	none	price	This is one of my favorite restaurants and it is not to be missed.
3613	none	price	(La Rosa is connected by a swinging door to the Mexican restaurant Pacifico).
1531	none	price	It could have been handled better.
603	none	price	The service was attentive and her suggestions of menu items was right on the mark.
678	none	price	The other night we had the $30 three course meal and everything was delicious - if I could of licked the plate clean I would of.
2690	none	price	Please be aware that it's CASH or AMEX only!
1830	none	price	Even after getting pushed out by the no-class Famous Ray's, Sal has risen again to carry on his father's uncle's legacies with a smile, true love for his community, and let's not forget the Outstanding Pizza!
1408	none	price	It's a rather cramped and busy restaurant and it closes early.
2521	none	price	The environment is romantic, but the food is horrible, the service is pathetic, and gabriella lies about everything she could.
1918	none	price	We had crawfish boiled and despite making a mess, it was a ton of fun and quite tasty as well.
2930	none	price	I had very high expectations for this place and made a reservation a couple of months in advance for a special occasion.
2166	none	price	They were served warm and had a soft fluffy interior.
887	none	price	What came to our table was burned beyond recognition and stringy.
2448	none	price	I had the Pad Thai and the noodles were sticky.
3244	none	price	So I've never actually been to M proper, but I've had it delivered a few times.
1478	positive	price	Among all of the new 5th avenue restaurants, this offers by far one of the best values for your money.
1413	none	price	Frankly, when you compare what you can have here for lunch, versus McDs or so many other sandwich shops in the city, there is no comparison.
3129	none	price	The hostess is rude to the point of being offensive.
2271	none	price	If you're craving for Haru's great food, especially the House Roll, but can't stand the wait building outisde, head across the street to their Sake Bar!
1554	none	price	A narrow corridor leads to a tiny space where there are three tiny white tiled counters, a great deal of mess (stacks of bottles, cans) and a small counter holding 12-14 entrees.
2306	none	price	The food is great.
1975	none	price	Succulent steaks cooked precisely to your desired 'doneness' accompanied by salads and sides that don't look like leafy road kill.
3699	positive	price	Lunch came with pickels and slaw, no extra charge.
2875	positive	price	Decent wine at reasonable prices.
2303	none	price	All conveniently delivered right to the door.
2513	none	price	even the wine by the glass was good.
458	none	price	Nice Family owned traditional restaurant.
809	negative	price	would have rather tried terrace in the sky or water club for that price
141	none	price	This dish is my favorite and I always get it when I go there and never get tired of it.
3655	none	price	I also ordered the Change Mojito, which was out of this world.
2098	none	price	Okay service.
1624	none	price	The only thing more wonderful than the food (which is exceptional) is the service.
1928	none	price	We were very pleasantly surprised.
2377	none	price	The food was just awful, ATROCIOUS actually.
3209	none	price	I will never visit this restaurant again.
338	none	price	The soup for the udon was soy sauce and water.
1630	none	price	The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.
1907	none	price	The waitress suggested glasses of wine that went very well with the food.
1557	none	price	(or sister, in my case!).
3408	none	price	I've eaten at many different Indian restaurants.
1535	none	price	They might be all business at the counter when you give your order, but their food says I love you.
3202	none	price	We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.
449	none	price	Try their plain pizza with fresh garlic or eggplant.
1449	none	price	Don't go there!
927	none	price	Ok, so the servers wander around a little clueless, but there's more than enough servers for the crowd they get -- it's fine, you just have to make a small effort to get their attention.
585	none	price	Good luck getting a table.
1927	none	price	We picked it randomly, without a recommendation from someone who has been there, so we weren't sure what to expect.
1367	none	price	Don't look down your nose at me like that...
701	none	price	Planet Thai is great!
345	none	price	The service is awful.
293	none	price	Just don't do it.
1720	none	price	Just ignore the trendy wannabes.
1494	none	price	The takeout menu says to keep an eye out for an expanded menu offering more italian dishes, I can't wait!
1085	none	price	Trust me, it will be great, and all of it will be devoured in no time.
2636	none	price	My girlfiends and I ate at O.G. again last night.
1179	none	price	I wish they had one near my office- I would go everyday.
1976	none	price	Finally!
1315	negative	price	Amma has the worst value for money I have experienced in NYC over the past 2 years.
3194	none	price	I am not the most experienced person when it comes to Thai food, but my friend who took me there is.
688	negative	price	I think this would be a pretty good spot if it were not so overpriced and overrated.
2393	none	price	Regardless of whether there are two people or two hundred people ahead of you the hostess will take your name and tell you Five minutes.
1278	none	price	The pizza is good though.
2201	positive	price	bottles of wine are cheap and good.
624	none	price	You will not be disapointed at all.
3252	none	price	Walk-ins are risky too.
620	none	price	The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.
3541	none	price	They didn't give us the dinner special until we asked for it.
865	none	price	You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.
375	none	price	word of advice, save room for pasta dishes and never leave until you've had the tiramisu.
2126	positive	price	Very good service and very good prices.
2078	none	price	I recently went to this restaurant with some co-workers for lunch and had an amazing time.
846	none	price	The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.
2158	none	price	Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.
1578	none	price	Our food was great too!
1282	none	price	Open late (well as late as I ever got there and I'm a night person)
1319	none	price	The most annoying thing, though, is the fact that the servers seem to be trained to drive revenue.
1175	none	price	Get your food to go, find a bench, and kick back with a plate of dumplings.
1115	none	price	Please try the Filet Mignon, its just the most tender piece ever.
3396	none	price	Everything we had was pretty good, but we have only been there once.
34	none	price	We were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.
798	none	price	Something about them being busy with holiday party's.
395	none	price	The sake menu should not be overlooked!
1838	none	price	I would highly recommend.
176	none	price	This place is great.
3102	positive	price	the drinks are amazing and half off till 8pm.
984	none	price	i've been back to nha trang literally a hundred times for the beef cubes - they're that good.
2138	none	price	With so many poor experiences to be had in the theater district, is truly an excellent find!
1472	none	price	This has got to be one of the most overrated restaurants in Brooklyn.
1969	none	price	The service, wine selection, ambiance are all outstanding and deserve recognition.
1674	none	price	Went there last night for 2 year anniversery, and wasn't all that impressed.
1330	none	price	It was rather pathetic that it took them over an hour to seat us.
763	none	price	We were seated promptly as we had reservations, however after that the service was slow.
332	none	price	At first I was slightly skeptical because it was a sushi restaurant in the middle of NYC.
754	none	price	It's really also the service, is good and the waiters are friendly.
2248	none	price	Suan was a recommendation that I am glad we heeded.
691	none	price	The food was pretty good, but a little flavorless and the portions very small, including dessert.
3363	none	price	We visit at least once a month.
999	none	price	It is set far from the small street it's on, and there is no traffic noise.
2503	none	price	Also, the place is popular with families, so if you're bothered by children running loose like wild animals, come later at night to avoid them.
1310	none	price	I'll keep this short.
940	none	price	I felt as though I were eating in Paris.
247	none	price	Lived in Shanghai most of my life and thought the food was comparable to the flagship Green Bo restaurant there.
2823	none	price	I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.
3628	none	price	However, it's not worth a special trip.
349	positive	price	Nice value.
987	none	price	Gigino's in Wagner Park is so enjoyable.
1611	none	price	And it was quick which is very important.
2649	none	price	This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.
2396	none	price	All the NYU students love this place so it makes for a fun young atmosphere.
139	none	price	The food here does a great service to the name (Cantonese that is...).
841	none	price	But, nothing stands out about the cooking.
3477	none	price	Joya used to be a cool spot with decent food and a colorful - if not relaxed - atmosphere.
442	none	price	If that's a problem, go to McDonald's and destroy your insides.
90	positive	price	The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality).
298	none	price	I've been here 3 times for lunch and it is one of my favorites in the city.
1104	none	price	I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.
2563	none	price	I work near-by, and they have the BEST oatmeal in the neighborhood- not a packaged or quick-cooked item.
1280	none	price	Always busy but fast moving.
2790	none	price	Too bad the food wasn't of the same heritage.
323	none	price	The menu looked good, except for offering the Chilean Sea Bass, but the server does not offer up the specials that were written on the board outside.
24	none	price	Sexy.
1891	none	price	The food was really good, I had the onion soup and it was one of the best ever.
2417	none	price	I will have to say, this Bengali Fast Food joint is clearly my favorite.
2980	none	price	I'm not picky - but it was actually gross.
3451	positive	price	overall, a solid restaurant and at less than $40pp (including wine), a solid deal as well.
1551	none	price	Since it literally is a complete hole in the wall, it's a bit intimidating at first, but you get over that very quickly as soon as the friendly staff welcomes you - don't hesitate to ask for help with what to get.
3146	none	price	Based on the reviews for dinner, this is a place I would reconsider revisiting for that, but definitely not for Dim Sum again.
1785	negative	price	It costs $2 extra to turn a regular roll into an inside-out roll, but the roll more than triples in size, and that's not just from the rice.
1492	none	price	Even with John's and Joe's around the corner, this place will make a name for itself.
406	none	price	It melted in my little mouth and the perfect consistency-not too fishy, creamy, and slightly buttery.
3650	none	price	When he finally did, he was unable to make a gin and tonic -- couldn't find tonic.
2985	none	price	My girlfriend convinced me to go in the other night for a quick bite.
2084	none	price	The dim sum is ok but doesn't taste that fresh, and the little dishes don't look steamy hot as they should (also note lack of Chinese here).
2536	none	price	despite the untasteful previous review...
1820	none	price	Don't judge this place prima facie, you have to try it to believe it, a home away from home for the literate heart.
1826	none	price	Sure, everyone's got their favorite, but to know Sal, is to know New York.
96	none	price	I think that it is absolutely brilliant and well runned business operation.
3584	negative	price	Also they were $15 each!
3193	none	price	The service is ok, some of the people didn't get what they asked for.
93	none	price	My friends spoke so much about it for months, I finally made the time to come down ear and dine in.
2212	none	price	If you want good authentic Thai this place is not the place to go.
3426	none	price	I recommend getting a reservation even though we saw people seated without one.
1138	none	price	The only thing I moderately enjoyed was their Grilled Chicken special with Edamame Puree.
1461	none	price	This is as good as neighborhood restaurants come.
128	none	price	If you want some roast duck, pork or chicken on rice with ginger, try them out!
1008	none	price	You order from a menu, so you leave feeling like you missed the full experience.
241	none	price	One of the more authentic Shanghainese restaurants in the US definitely the best in Manhattan Chinatown.
1581	none	price	We will go back every time we are in the City.
1815	none	price	we love th pink pony.
1746	none	price	So eat fast and order a lot.
2124	none	price	Staff is very accomodating.
2919	none	price	I have to agree with the previous reviewer.
2360	none	price	--Eat Club is a roving group of NYC gluttons
3082	none	price	If you were there when it first opened, give this restaurant a second chance.
1950	none	price	I went to Del Frisco's Friday night with my boyfriend for an 8:00 reservation.
2803	none	price	If you like Sakagura but you feel it's too much, you'd better try Yokocho.
1133	none	price	yourself a favor and have dinner here and see if you dont agree with me.
3204	none	price	Definitely a great spot for a nice occasion or date.
1728	none	price	You can't go wrong with this place.
2801	none	price	Very popular style Izakaya (Sake and small portion of sake-friendly dishes ).
2140	none	price	Hurley's is like Cheers where everyone knows your name and they are ACTUALLY glad you came.
2447	positive	price	Not pretentious and very economical.
224	none	price	The food was terrific and the service classy, attentive, without being overbearing.
2434	none	price	This is an amazing place to try some roti rolls.
459	none	price	Fresh ingredients and everything is made to order.
3042	none	price	We have never had any problems with charging the meal or the tip, and the food was delivered quickly, but we live only a few minutes walk from them.
152	none	price	Quick and friendly service.
3062	none	price	Authentic bistro!
2426	none	price	They are tasty, but I suggest only eating one with meat because they tend not to mesh that well with the average American digestive system.
225	negative	price	Somewhat pricey but what the heck.
2424	negative	price	It's true, this place is not cheap.
494	none	price	Try the hot dogs too, they're snappy and delicious.
1033	none	price	Delivery is fast too.
496	none	price	Being from the south, there aren't any good delis in my area and while watching Foods across America on PBS I found out about Katz's Deli.
2486	none	price	The noise level was unbearable, conversation impossible.
2307	none	price	Personal pans are the perfect size for those hungry nights.
1646	none	price	Highly recommended is the Spicy Fried Clam Rolls and Spider Rolls.
3255	none	price	One of the earlier people commenting on the restaurant did not get the that some experimenting is going on with the menu in a positive way.
2229	none	price	It's convenient.
2615	none	price	Thanks Bloom's for a lovely trip.
318	positive	price	The atmosphere is great if your looking for a laid back scene and an inexpensive way to spend a weekend afternoon.
895	none	price	Oh right, I should probably say something nice.
198	none	price	Odd for Ave B, not just odd, The place attracts an eclectic crowd to say the least.
2864	none	price	When we stumbled on Leon, we thought that we had found quite the gem BUT, we were certainly wrong.
1269	none	price	Instead of wasting your time here: SUPPORT RESTAURANTS THAT CARE ABOUT FOOD.
95	none	price	this is can became on e of the NY Italian Food fare institutions.
2062	none	price	just got back from lunch at Tamarind and it was excellent.
3557	none	price	head and shoulders above its neighboors on east 6 st, taj mahal is also very comparable, in food quality, to the much overpraised (and underdeserving) baluchi's.
38	none	price	The man that was hosting promised to save a table for our party of 7, then sat a party of 2 at the very table he was saving (mean while there were boths open all around).
1957	none	price	Try the cheesecake!
1542	none	price	As we were sitting eating the subpar food the manager proceeded to berate a couple of his employees for putting out the wrong containers for condiments and explained to them how expensive these containers were.
55	none	price	David, Daytona Beach, FL
168	none	price	Perhaps.
2328	none	price	Great Indian food and the service is incredible.
3644	none	price	Go here.
1214	none	price	If you are in the area try The Bagel Shoppe on 74th street which is 3 blocks away on 2nd Ave.
1825	none	price	Rosario's is without a doubt one of the greatest pizzerias in existence.
504	none	price	Decor is nice and minimalist, food simple yet very well presented and cooked, and the wine list matches the food very well.
1853	none	price	I had the salmon dish and while it was fine, for the price paid, I expected it to have some type of flavor.
1538	none	price	We ordered a tuna melt - it came with out cheese which just made it a tuna sandwich.
2482	none	price	Especially liked chicken tikka and the naan, and the dals.
791	none	price	The waiters were not attentive except that the bill turned up on the table before we were finished.
998	none	price	The restaurant looks out over beautiful green lawns to the Hudson River and the Statue of Liberty.
2872	none	price	My wife and I always enjoy the young, not always well trained but nevertheless friendly, staff, all of whom have a story.
3281	negative	price	We generally like good restaurants and eat out often but Kai was way to expensive for what we got.
2213	none	price	What a great place.
2607	none	price	The sangria was pretty tasty and good on a hot muggy day.
1272	none	price	Don't eat here unless you're starving for thai food and you work next door.
3369	none	price	This tiny Williamsburg spot is always pleasantly surprising.
3578	none	price	For the people who want great food plus great service, Roxy is a place to AVOID!
572	none	price	I had the best ravioli ever.
2500	none	price	While the menu isn't especially groundbreaking, everything I've tried so far has been well-executed and tasty.
45	none	price	Ive been here a bunch of times now and the service is always outstanding.
2445	neutral	price	The bill is approximately $25 for 2 at lunch without drinks.
3217	none	price	Quite frankly, this is some of the worst sushi I have ever tried.
1188	none	price	The food is great, service is ok.
1973	negative	price	The overall price tag was very very expensive, something I did expect.
1334	none	price	By the time we were done, it was past 1:00am.
2392	positive	price	Spice is great Thai food, love the inexpensive appetizers.
1791	none	price	Read all the other review, they'll confirm it.
1044	none	price	Even after they overcharged me the last time I was there.
925	none	price	The service was attentive.
1828	none	price	He not only makes his own homemade mozzarella, but every pie is ultra fresh.
2363	none	price	Fish was overdone.
327	none	price	Great idea and base for restaurant, but work on the details, people who think this was good need to go back to the shore towns and rethink what it should have tasted like.
2831	none	price	When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.
