322	none	ambience	Went inside and I started to get excited.
1383	none	ambience	I also ordered for delivery and the restaurant forgot half the order.
892	none	ambience	Our server checked on us maybe twice during the entire meal.
2296	none	ambience	However, it is jus too good to not praise it.
868	none	ambience	We have been to Montparnasse many times and return often for good reason.
2936	none	ambience	The strong scents coming from the left and right of me negatively affected my taste buds.
3423	none	ambience	We had the lobster sandwich and it was FANTASTIC.
154	none	ambience	It's somewhere you can eat and be happy.
591	none	ambience	If you wrote a bad review, it's because you don't understand what Rao's is all about.
1197	none	ambience	Had we been stalling I could understand where they were coming from, but we had been there less than an hour and they hadn't even brought us a check yet!
2061	none	ambience	but overall i give it a 10
2274	none	ambience	Though the Spider Roll may look like a challenge to eat, with soft shell crab hanging out of the roll, it is well worth the price you pay for them.
2804	none	ambience	Deep Fried Skewers are good and still rare to find in NYC.
194	none	ambience	I have tried to make reservations, but both times, the hostess didn't have my name.
148	none	ambience	I also recommend the rice dishes or the different varieties of congee (rice porridge).
2747	none	ambience	Their tuna tartar appetizer is to die for.
2845	none	ambience	This was one of the BEST restaurants I've ever been to.
187	none	ambience	This restaurant used to be pretty decent.
856	none	ambience	An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.
2033	none	ambience	If you love wine and cheese and delicious french fare, you'll love Artisanal!
1402	none	ambience	I love Indian food and consider myself to be quite an expert on it.
439	none	ambience	Some baby pizzas get their wish.
3360	none	ambience	Plenty of choices to make your own creation.
2949	negative	ambience	It was tiny and I felt like I was eating in someone's living room.
570	none	ambience	I was there on sat.
2053	none	ambience	Overall A oh ya even though there is waiting it is deff worth it
3316	none	ambience	The lava cake dessert was incredible and I recommend it.
433	none	ambience	VT is what baby pizzas hope to be when they grow up.
738	none	ambience	From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.
1549	none	ambience	Lahore is a great place to duck into late-night when you need some really tasty food on the cheap -- you'll likely have trouble finishing the amount of food you get for FOUR DOLLARS.
1798	none	ambience	The last time I went we were seated at a table in a corridor next to the kitchen.
2941	none	ambience	good selection of wines ranging from affordable to high end.
362	positive	ambience	Nice restaurant overall, with classic upscale Italian decor.
2921	none	ambience	Not impressed with the food.
1909	none	ambience	The entire dining experience was wonderful!
1878	none	ambience	The wine selection (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.
858	none	ambience	Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.
3376	none	ambience	Order the panang duck, it's fantastic.
173	none	ambience	Food is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders.
1836	none	ambience	Other than the crappy service from two individuals, it's great.
1703	none	ambience	What more can you ask for?
3564	none	ambience	Wondering who had the best deals we noticed a line had formed to wait for this one particular establishment.
1404	none	ambience	They have authentic Indian at amazin prices.
645	none	ambience	You are treated just like royality.
3288	conflict	ambience	There's nice and quiet, small but enough for 6 (or more).
1819	positive	ambience	Ambiance- relaxed and stylish.
1144	none	ambience	I've never felt more unwelcome than last month at Jimmy's Bronx Cafe.
2639	none	ambience	Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.
1474	none	ambience	Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.
1553	negative	ambience	Looking from the outside in, one would hesitate to enter this hole in the wall (really, that's what it is).
2059	none	ambience	and yes Dal Bukhara is so dam good and so are all the kababs.
926	none	ambience	I look forward to eating here again
2385	none	ambience	I've been coming here as a child and always come back for the taste.
2498	positive	ambience	Tuk Tuk is one of those comfortable neighborhood joints where you know you will always have a good meal at a fair price.
2469	none	ambience	A glass of Leaping Lizard, a glass of prosecco, and the mussels had everything happy.
567	none	ambience	Food was average and creme brulee was awful - the sugar was charred, not caramelized and smelled of kerosene.
3517	none	ambience	The food always tastes fresh and served promptly.
2069	none	ambience	I know because I live nearby.
1599	none	ambience	The pizza here is delicious.
2860	none	ambience	My entire family was horrified.
1092	none	ambience	On a monthly basis my friends and I get together and have a girls night out.
2548	none	ambience	Pizza and garlic knots are great as well, I order from them quite often and the delivery is always super quick!
759	none	ambience	For great chinese food nearby, you have Wu Liang Ye and Grand Sichuan just a block away.
3175	none	ambience	But who says Murray's is anything about service.
2209	none	ambience	This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.
2717	none	ambience	I have NEVER been disappointed in the Red Eye.
1352	none	ambience	Hats off to the chef.
1543	none	ambience	This should have been done in a back room - away from customers.
3537	none	ambience	Service could be improved but overall this is a place that understands the importance of little things (the heavy, black, antique-seeming teapot, for one) in the restaurant experience.
3213	none	ambience	Glad you have the luxury to throw out paying customers.
1743	none	ambience	The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.
1321	positive	ambience	Its an excellent place to relax and the food is one of the best in the city of New York.
2907	none	ambience	service is friendly, and never had a problem walking in and getting a table.
1890	conflict	ambience	The atmosphere was crowded but it was a great bistro-type vibe.
2675	none	ambience	Check it out
2588	none	ambience	First off, the waitress was completely unattentive the 2 times we saw her(odd in a restaurant with 6 tables) and got our order wrong.
2234	none	ambience	Don't go.
3130	none	ambience	The food was bland oily.
3285	none	ambience	But they do.
709	none	ambience	What is even better, is that the prices are very affordable as well, and the food is really good.
1198	none	ambience	The fish is fresh but the variety of fish is nothing out of ordinary.
2380	none	ambience	Look I dont know if the people who wrote the reviews have ever been to a decent place (PLEASE TRY SOMEOTHER PLACES).
2250	none	ambience	Suan has challenged this loyalty.
2302	none	ambience	Our favorite meal is a pesto pizza, the house salad, and a good bottle of wine.
1110	none	ambience	And Kruno, the beverage manager is the best bartender I have yet to come across.
973	positive	ambience	Ambiance and music funky, which I enjoy.
2132	none	ambience	The food, drinks and service are clearly among the best in the city.
231	none	ambience	I went there in late afternoon for some bite size food and refleshment with my date.
1184	none	ambience	It's a really great deal, considering we got full off of four dollars.
250	positive	ambience	I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.
227	none	ambience	Went with mommy (the only person who could afford taking me here).
3653	none	ambience	My friends and I were on vacation in NY and was referred to Chance by a friend.
2988	none	ambience	Last time I went here, the waitress didn't come back after taking our order.
3092	none	ambience	Try the tandoori salmon!
1166	none	ambience	I am completely hooked on this place, it is ridiculous.
3686	positive	ambience	Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.
1922	negative	ambience	Granted the space is smaller than most, it is the best service you will find in even the largest of restaurants.
2978	none	ambience	Have recommended the place to friends, always gets good response.
2139	none	ambience	We will return many times for this oasis in mid-town.
2454	positive	ambience	I love the atmorphere @ peep!
1881	none	ambience	Enjoy!
633	none	ambience	We weren't!
268	none	ambience	This is one of my favorite restaurants and it is not to be missed.
3613	none	ambience	(La Rosa is connected by a swinging door to the Mexican restaurant Pacifico).
1531	none	ambience	It could have been handled better.
603	none	ambience	The service was attentive and her suggestions of menu items was right on the mark.
678	none	ambience	The other night we had the $30 three course meal and everything was delicious - if I could of licked the plate clean I would of.
2690	none	ambience	Please be aware that it's CASH or AMEX only!
1830	none	ambience	Even after getting pushed out by the no-class Famous Ray's, Sal has risen again to carry on his father's uncle's legacies with a smile, true love for his community, and let's not forget the Outstanding Pizza!
1408	negative	ambience	It's a rather cramped and busy restaurant and it closes early.
2521	positive	ambience	The environment is romantic, but the food is horrible, the service is pathetic, and gabriella lies about everything she could.
1918	none	ambience	We had crawfish boiled and despite making a mess, it was a ton of fun and quite tasty as well.
2930	none	ambience	I had very high expectations for this place and made a reservation a couple of months in advance for a special occasion.
2166	none	ambience	They were served warm and had a soft fluffy interior.
887	none	ambience	What came to our table was burned beyond recognition and stringy.
2448	none	ambience	I had the Pad Thai and the noodles were sticky.
3244	none	ambience	So I've never actually been to M proper, but I've had it delivered a few times.
1478	none	ambience	Among all of the new 5th avenue restaurants, this offers by far one of the best values for your money.
1413	none	ambience	Frankly, when you compare what you can have here for lunch, versus McDs or so many other sandwich shops in the city, there is no comparison.
3129	none	ambience	The hostess is rude to the point of being offensive.
2271	none	ambience	If you're craving for Haru's great food, especially the House Roll, but can't stand the wait building outisde, head across the street to their Sake Bar!
1554	negative	ambience	A narrow corridor leads to a tiny space where there are three tiny white tiled counters, a great deal of mess (stacks of bottles, cans) and a small counter holding 12-14 entrees.
2306	none	ambience	The food is great.
1975	none	ambience	Succulent steaks cooked precisely to your desired 'doneness' accompanied by salads and sides that don't look like leafy road kill.
3699	none	ambience	Lunch came with pickels and slaw, no extra charge.
2875	none	ambience	Decent wine at reasonable prices.
2303	none	ambience	All conveniently delivered right to the door.
2513	none	ambience	even the wine by the glass was good.
458	none	ambience	Nice Family owned traditional restaurant.
809	none	ambience	would have rather tried terrace in the sky or water club for that price
141	none	ambience	This dish is my favorite and I always get it when I go there and never get tired of it.
3655	none	ambience	I also ordered the Change Mojito, which was out of this world.
2098	none	ambience	Okay service.
1624	none	ambience	The only thing more wonderful than the food (which is exceptional) is the service.
1928	none	ambience	We were very pleasantly surprised.
2377	none	ambience	The food was just awful, ATROCIOUS actually.
3209	none	ambience	I will never visit this restaurant again.
338	none	ambience	The soup for the udon was soy sauce and water.
1630	none	ambience	The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.
1907	none	ambience	The waitress suggested glasses of wine that went very well with the food.
1557	none	ambience	(or sister, in my case!).
3408	none	ambience	I've eaten at many different Indian restaurants.
1535	none	ambience	They might be all business at the counter when you give your order, but their food says I love you.
3202	none	ambience	We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.
449	none	ambience	Try their plain pizza with fresh garlic or eggplant.
1449	none	ambience	Don't go there!
927	none	ambience	Ok, so the servers wander around a little clueless, but there's more than enough servers for the crowd they get -- it's fine, you just have to make a small effort to get their attention.
585	none	ambience	Good luck getting a table.
1927	none	ambience	We picked it randomly, without a recommendation from someone who has been there, so we weren't sure what to expect.
1367	none	ambience	Don't look down your nose at me like that...
701	none	ambience	Planet Thai is great!
345	none	ambience	The service is awful.
293	none	ambience	Just don't do it.
1720	none	ambience	Just ignore the trendy wannabes.
1494	none	ambience	The takeout menu says to keep an eye out for an expanded menu offering more italian dishes, I can't wait!
1085	none	ambience	Trust me, it will be great, and all of it will be devoured in no time.
2636	none	ambience	My girlfiends and I ate at O.G. again last night.
1179	none	ambience	I wish they had one near my office- I would go everyday.
1976	none	ambience	Finally!
1315	none	ambience	Amma has the worst value for money I have experienced in NYC over the past 2 years.
3194	none	ambience	I am not the most experienced person when it comes to Thai food, but my friend who took me there is.
688	none	ambience	I think this would be a pretty good spot if it were not so overpriced and overrated.
2393	none	ambience	Regardless of whether there are two people or two hundred people ahead of you the hostess will take your name and tell you Five minutes.
1278	none	ambience	The pizza is good though.
2201	none	ambience	bottles of wine are cheap and good.
624	none	ambience	You will not be disapointed at all.
3252	none	ambience	Walk-ins are risky too.
620	none	ambience	The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.
3541	none	ambience	They didn't give us the dinner special until we asked for it.
865	none	ambience	You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.
375	none	ambience	word of advice, save room for pasta dishes and never leave until you've had the tiramisu.
2126	none	ambience	Very good service and very good prices.
2078	none	ambience	I recently went to this restaurant with some co-workers for lunch and had an amazing time.
846	none	ambience	The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.
2158	none	ambience	Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.
1578	none	ambience	Our food was great too!
1282	none	ambience	Open late (well as late as I ever got there and I'm a night person)
1319	none	ambience	The most annoying thing, though, is the fact that the servers seem to be trained to drive revenue.
1175	none	ambience	Get your food to go, find a bench, and kick back with a plate of dumplings.
1115	none	ambience	Please try the Filet Mignon, its just the most tender piece ever.
3396	none	ambience	Everything we had was pretty good, but we have only been there once.
34	none	ambience	We were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.
798	none	ambience	Something about them being busy with holiday party's.
395	none	ambience	The sake menu should not be overlooked!
1838	none	ambience	I would highly recommend.
176	none	ambience	This place is great.
3102	none	ambience	the drinks are amazing and half off till 8pm.
984	none	ambience	i've been back to nha trang literally a hundred times for the beef cubes - they're that good.
2138	none	ambience	With so many poor experiences to be had in the theater district, is truly an excellent find!
1472	none	ambience	This has got to be one of the most overrated restaurants in Brooklyn.
1969	positive	ambience	The service, wine selection, ambiance are all outstanding and deserve recognition.
1674	none	ambience	Went there last night for 2 year anniversery, and wasn't all that impressed.
1330	none	ambience	It was rather pathetic that it took them over an hour to seat us.
763	none	ambience	We were seated promptly as we had reservations, however after that the service was slow.
332	none	ambience	At first I was slightly skeptical because it was a sushi restaurant in the middle of NYC.
754	none	ambience	It's really also the service, is good and the waiters are friendly.
2248	none	ambience	Suan was a recommendation that I am glad we heeded.
691	none	ambience	The food was pretty good, but a little flavorless and the portions very small, including dessert.
3363	none	ambience	We visit at least once a month.
999	positive	ambience	It is set far from the small street it's on, and there is no traffic noise.
2503	neutral	ambience	Also, the place is popular with families, so if you're bothered by children running loose like wild animals, come later at night to avoid them.
1310	none	ambience	I'll keep this short.
940	positive	ambience	I felt as though I were eating in Paris.
247	none	ambience	Lived in Shanghai most of my life and thought the food was comparable to the flagship Green Bo restaurant there.
2823	positive	ambience	I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.
3628	none	ambience	However, it's not worth a special trip.
349	none	ambience	Nice value.
987	none	ambience	Gigino's in Wagner Park is so enjoyable.
1611	none	ambience	And it was quick which is very important.
2649	none	ambience	This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.
2396	positive	ambience	All the NYU students love this place so it makes for a fun young atmosphere.
139	none	ambience	The food here does a great service to the name (Cantonese that is...).
841	none	ambience	But, nothing stands out about the cooking.
3477	positive	ambience	Joya used to be a cool spot with decent food and a colorful - if not relaxed - atmosphere.
442	none	ambience	If that's a problem, go to McDonald's and destroy your insides.
90	none	ambience	The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality).
298	none	ambience	I've been here 3 times for lunch and it is one of my favorites in the city.
1104	none	ambience	I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.
2563	none	ambience	I work near-by, and they have the BEST oatmeal in the neighborhood- not a packaged or quick-cooked item.
1280	conflict	ambience	Always busy but fast moving.
2790	none	ambience	Too bad the food wasn't of the same heritage.
323	none	ambience	The menu looked good, except for offering the Chilean Sea Bass, but the server does not offer up the specials that were written on the board outside.
24	none	ambience	Sexy.
1891	none	ambience	The food was really good, I had the onion soup and it was one of the best ever.
2417	none	ambience	I will have to say, this Bengali Fast Food joint is clearly my favorite.
2980	none	ambience	I'm not picky - but it was actually gross.
3451	none	ambience	overall, a solid restaurant and at less than $40pp (including wine), a solid deal as well.
1551	negative	ambience	Since it literally is a complete hole in the wall, it's a bit intimidating at first, but you get over that very quickly as soon as the friendly staff welcomes you - don't hesitate to ask for help with what to get.
3146	none	ambience	Based on the reviews for dinner, this is a place I would reconsider revisiting for that, but definitely not for Dim Sum again.
1785	none	ambience	It costs $2 extra to turn a regular roll into an inside-out roll, but the roll more than triples in size, and that's not just from the rice.
1492	none	ambience	Even with John's and Joe's around the corner, this place will make a name for itself.
406	none	ambience	It melted in my little mouth and the perfect consistency-not too fishy, creamy, and slightly buttery.
3650	none	ambience	When he finally did, he was unable to make a gin and tonic -- couldn't find tonic.
2985	none	ambience	My girlfriend convinced me to go in the other night for a quick bite.
2084	none	ambience	The dim sum is ok but doesn't taste that fresh, and the little dishes don't look steamy hot as they should (also note lack of Chinese here).
2536	none	ambience	despite the untasteful previous review...
1820	none	ambience	Don't judge this place prima facie, you have to try it to believe it, a home away from home for the literate heart.
1826	none	ambience	Sure, everyone's got their favorite, but to know Sal, is to know New York.
96	none	ambience	I think that it is absolutely brilliant and well runned business operation.
3584	none	ambience	Also they were $15 each!
3193	none	ambience	The service is ok, some of the people didn't get what they asked for.
93	none	ambience	My friends spoke so much about it for months, I finally made the time to come down ear and dine in.
2212	none	ambience	If you want good authentic Thai this place is not the place to go.
3426	none	ambience	I recommend getting a reservation even though we saw people seated without one.
1138	none	ambience	The only thing I moderately enjoyed was their Grilled Chicken special with Edamame Puree.
1461	none	ambience	This is as good as neighborhood restaurants come.
128	none	ambience	If you want some roast duck, pork or chicken on rice with ginger, try them out!
1008	none	ambience	You order from a menu, so you leave feeling like you missed the full experience.
241	none	ambience	One of the more authentic Shanghainese restaurants in the US definitely the best in Manhattan Chinatown.
1581	none	ambience	We will go back every time we are in the City.
1815	none	ambience	we love th pink pony.
1746	none	ambience	So eat fast and order a lot.
2124	none	ambience	Staff is very accomodating.
2919	none	ambience	I have to agree with the previous reviewer.
2360	none	ambience	--Eat Club is a roving group of NYC gluttons
3082	none	ambience	If you were there when it first opened, give this restaurant a second chance.
1950	none	ambience	I went to Del Frisco's Friday night with my boyfriend for an 8:00 reservation.
2803	none	ambience	If you like Sakagura but you feel it's too much, you'd better try Yokocho.
1133	none	ambience	yourself a favor and have dinner here and see if you dont agree with me.
3204	none	ambience	Definitely a great spot for a nice occasion or date.
1728	none	ambience	You can't go wrong with this place.
2801	none	ambience	Very popular style Izakaya (Sake and small portion of sake-friendly dishes ).
2140	none	ambience	Hurley's is like Cheers where everyone knows your name and they are ACTUALLY glad you came.
2447	positive	ambience	Not pretentious and very economical.
224	none	ambience	The food was terrific and the service classy, attentive, without being overbearing.
2434	none	ambience	This is an amazing place to try some roti rolls.
459	none	ambience	Fresh ingredients and everything is made to order.
3042	none	ambience	We have never had any problems with charging the meal or the tip, and the food was delivered quickly, but we live only a few minutes walk from them.
152	none	ambience	Quick and friendly service.
3062	none	ambience	Authentic bistro!
2426	none	ambience	They are tasty, but I suggest only eating one with meat because they tend not to mesh that well with the average American digestive system.
225	none	ambience	Somewhat pricey but what the heck.
2424	none	ambience	It's true, this place is not cheap.
494	none	ambience	Try the hot dogs too, they're snappy and delicious.
1033	none	ambience	Delivery is fast too.
496	none	ambience	Being from the south, there aren't any good delis in my area and while watching Foods across America on PBS I found out about Katz's Deli.
2486	negative	ambience	The noise level was unbearable, conversation impossible.
2307	none	ambience	Personal pans are the perfect size for those hungry nights.
1646	none	ambience	Highly recommended is the Spicy Fried Clam Rolls and Spider Rolls.
3255	none	ambience	One of the earlier people commenting on the restaurant did not get the that some experimenting is going on with the menu in a positive way.
2229	none	ambience	It's convenient.
2615	none	ambience	Thanks Bloom's for a lovely trip.
318	positive	ambience	The atmosphere is great if your looking for a laid back scene and an inexpensive way to spend a weekend afternoon.
895	none	ambience	Oh right, I should probably say something nice.
198	neutral	ambience	Odd for Ave B, not just odd, The place attracts an eclectic crowd to say the least.
2864	none	ambience	When we stumbled on Leon, we thought that we had found quite the gem BUT, we were certainly wrong.
1269	none	ambience	Instead of wasting your time here: SUPPORT RESTAURANTS THAT CARE ABOUT FOOD.
95	none	ambience	this is can became on e of the NY Italian Food fare institutions.
2062	none	ambience	just got back from lunch at Tamarind and it was excellent.
3557	none	ambience	head and shoulders above its neighboors on east 6 st, taj mahal is also very comparable, in food quality, to the much overpraised (and underdeserving) baluchi's.
38	none	ambience	The man that was hosting promised to save a table for our party of 7, then sat a party of 2 at the very table he was saving (mean while there were boths open all around).
1957	none	ambience	Try the cheesecake!
1542	none	ambience	As we were sitting eating the subpar food the manager proceeded to berate a couple of his employees for putting out the wrong containers for condiments and explained to them how expensive these containers were.
55	none	ambience	David, Daytona Beach, FL
168	none	ambience	Perhaps.
2328	none	ambience	Great Indian food and the service is incredible.
3644	none	ambience	Go here.
1214	none	ambience	If you are in the area try The Bagel Shoppe on 74th street which is 3 blocks away on 2nd Ave.
1825	none	ambience	Rosario's is without a doubt one of the greatest pizzerias in existence.
504	positive	ambience	Decor is nice and minimalist, food simple yet very well presented and cooked, and the wine list matches the food very well.
1853	none	ambience	I had the salmon dish and while it was fine, for the price paid, I expected it to have some type of flavor.
